,id,name,host_id,City,host_name,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,Construction year,cancellation_policy,country,instant_bookable,price,review rate number,room type,service_fee
19107,595528055387349071,Spacious Tribeca 1bd near water!,961809,New York,Lawrence,2,6,07-22-2022,1,61,2009.0,strict,United States,False,650.0,4.0,Private room,130.0
19108,592834900444689990,Sofa bed,166199588,New York,Mireya,1,1,07-09-2022,1,90,2021.0,flexible,United States,True,596.0,4.0,Entire home/apt,119.0
19109,595639724782864314,Private Room Rental in Crown Heights Brooklyn,390870857,New York,Michael,1,5,07-18-2022,1,326,2007.0,strict,United States,True,490.0,1.0,Entire home/apt,98.0
19110,595652970230241413,"The Hidden Gem of Riverdale, NYC !",35391290,New York,Oscar,1,11,09-06-2022,1,331,2018.0,moderate,United States,True,929.0,3.0,Entire home/apt,186.0
19111,592914921857097651,Cheerful 2nd floor apt in the heart of Queens,76894670,New York,Sadequl,2,9,08-28-2022,1,346,2006.0,moderate,United States,True,145.0,1.0,Private room,29.0
19112,592980632803150406,**BRAND NEW APT** 3 BLOCKS FROM TIME SQUARE!,436046447,New York,Asia,2,6,08-30-2022,1,279,2007.0,flexible,United States,False,820.0,3.0,Private room,164.0
19113,597118692573482751,Studio apartment with large street facing windows,71584494,New York,Yashaddai,3,5,08-21-2022,1,251,2018.0,strict,United States,False,67.0,4.0,Entire home/apt,13.0
19114,595726135900357065,Lovely 1 bedroom NYC apartment near Central Park,26454866,New York,Clarisse,3,9,08-28-2022,1,0,2011.0,strict,United States,False,498.0,5.0,Private room,100.0
19115,597239842908443426,Sunny modern loft suite w/ Manhattan views,1607879,New York,Kate,5,2,06-11-2022,1,0,2008.0,strict,United States,False,648.0,1.0,Entire home/apt,130.0
19116,593352965728095819,Cheerful 2 Bedroom w/ Private Garden & Parking,82930,New York,Ed And Heather,3,5,08-29-2022,1,0,2011.0,strict,United States,True,120.0,2.0,Entire home/apt,24.0
19117,595816159236044697,"beautiful, ample 1 bedroom in heart of Fort Greene",20909466,New York,Nina,2,1,06-12-2022,1,65,2005.0,flexible,United States,True,468.0,3.0,Entire home/apt,94.0
19118,597998837109223481,Cheerful 1 Bedroom in Brooklyn!,452776580,New York,Claudia,1,18,08-28-2022,1,360,2005.0,moderate,United States,True,527.0,5.0,Entire home/apt,105.0
19119,598007984813034204,Beautiful private room 5 Min away from LGA,452778731,New York,Nick,1,17,09-04-2022,2,353,2004.0,strict,United States,True,1090.0,4.0,Private room,218.0
19120,598034608461836405,"Clean, cozy & comfortable private rooms in BX, NYC",264518436,New York,Danielle,30,1,08-15-2022,2,363,2006.0,flexible,United States,True,362.0,5.0,Private room,72.0
19121,598371691339736940,Airy 1 Bedroom in Fort Greene Brownstone,22840018,New York,Emily,2,5,07-18-2022,1,43,2018.0,strict,United States,False,1084.0,4.0,Private room,217.0
19122,598373977066734275,Cozy private bedroom w/ balcony and amenities!,101309858,New York,Nairee,2,15,09-05-2022,1,94,2020.0,strict,United States,True,905.0,2.0,Entire home/apt,181.0
19123,598418961025528178,Midtown One-Bedroom,388603242,New York,Hotel And The City,1,1,07-31-2022,12,121,2014.0,moderate,United States,False,103.0,4.0,Private room,21.0
19124,597272912883179327,Lovely private Room in a shared Apartment,164453630,New York,Hinelsey,1,7,08-19-2022,1,79,2004.0,flexible,United States,True,221.0,1.0,Entire home/apt,44.0
19125,597282783602640574,BRIGHT PRIVATE ROOM - 2 BLOCKS TO SUBWAY!,131976173,New York,Mira And DJ,2,11,08-12-2022,2,345,2022.0,flexible,United States,False,293.0,1.0,Entire home/apt,59.0
19126,598474382975521096,2 Bedrooms Available in Shared Apartment,452864652,New York,Ricardo,30,2,07-15-2022,1,341,2022.0,strict,United States,True,74.0,1.0,Private room,15.0
19127,597285637957932599,"À Brooklyn, superbe appartement avec terrasse.",24047387,New York,Sebastien,9,1,07-27-2022,1,11,2005.0,strict,United States,False,747.0,3.0,Private room,149.0
19128,597293762881765844,Stylish 1-bedroom Carroll Gardens apartment,193308443,New York,Gisela,3,22,09-02-2022,1,40,2006.0,flexible,United States,True,952.0,4.0,Entire home/apt,190.0
19129,593460935766034435,Modern 2-Bedroom in Luxury Condo,4281159,New York,Freema,30,1,07-17-2022,1,70,2003.0,moderate,United States,False,390.0,2.0,Private room,78.0
19130,597375402315843266,"MG  RENTAL  FOR 
          COMFORT",452631152,New York,Marlene,3,2,08-27-2022,1,358,2022.0,strict,United States,True,247.0,3.0,Private room,49.0
19131,597665590563493314,Spacious & Bright Apt. overlooking Brooklyn,8275765,New York,Marian,7,1,07-10-2022,1,0,2011.0,flexible,United States,True,346.0,3.0,Entire home/apt,69.0
19132,593555804094235891,Sunny Apartment in the Heart of Downtown NYC,130351126,New York,Vera,6,6,08-12-2022,1,70,2004.0,strict,United States,False,447.0,4.0,Entire home/apt,89.0
19133,598569859579370750,Room for rent per day/ Habitación por día,452882678,New York,Juan,2,22,09-04-2022,1,2,2003.0,strict,United States,False,360.0,4.0,Shared room,72.0
19134,598570700663448652,1 Bedroom Rental-10 minute walk from Prospect Park,78933804,New York,Jasmin,3,7,08-29-2022,1,0,2006.0,moderate,United States,True,741.0,2.0,Entire home/apt,148.0
19135,600065680764042489,"2 Bed, 1.5 Bath designer home in Ocean Hill Bkln!",761943,New York,Chris,7,1,07-31-2022,1,257,2015.0,flexible,United States,True,755.0,4.0,Entire home/apt,151.0
19136,597672091091283256,Home away from home! Entire house wt.100% privacy.,452685778,New York,Sunday,2,12,09-04-2022,1,359,2013.0,moderate,United States,True,153.0,5.0,Entire home/apt,31.0
19137,597703114046366624,"Sunny Private Room in Astoria, NYC",4108348,New York,Michael,2,1,08-21-2022,1,24,2019.0,moderate,United States,False,907.0,1.0,Entire home/apt,181.0
19138,600175905834559693,Condo Private Fully Loaded - 15 min to Manhattan,364261771,New York,Daniel,2,14,09-05-2022,1,5,2012.0,moderate,United States,True,198.0,4.0,Entire home/apt,40.0
19139,598587284713275124,Modern 2 bedroom Condo; 5 min to Van Cortlandt PK,411757598,New York,Joharry,2,14,08-22-2022,1,337,2015.0,strict,United States,False,252.0,5.0,Private room,50.0
19140,600273870163702857,"Modern, spacious 1 BR in Midtown NYC with rooftop!",4587045,New York,Katherine,2,5,08-28-2022,2,0,2010.0,strict,United States,False,800.0,2.0,Entire home/apt,160.0
19141,600379125303966544,Bright Mornings,453271960,New York,Villa De Tano LLC,1,11,08-14-2022,1,16,2015.0,moderate,United States,False,976.0,5.0,Private room,195.0
19142,600578373470638020,Spacious Basement Rental Unit in the Bronx,293259373,New York,Rochelle,3,5,06-27-2022,1,360,2006.0,flexible,United States,True,1015.0,4.0,Entire home/apt,203.0
19143,597719643520633930,Delightful private 1-bedroom in a shared space.,452699674,New York,Charity,2,6,07-17-2022,1,4,2010.0,flexible,United States,False,265.0,3.0,Private room,53.0
19144,597789124417139922,Entire Duplex in Williamsburg,662225,New York,Adarsh,2,28,08-26-2022,1,281,2019.0,moderate,United States,True,1140.0,4.0,Entire home/apt,228.0
19145,598928506031816181,Spacious Oasis steps from Bronx Zoo & Arthur Ave,17981136,New York,Julio,2,7,09-03-2022,1,353,2016.0,moderate,United States,False,189.0,3.0,Entire home/apt,38.0
19146,597938230465576741,"Lovely 1-bedroom apartment in Gramercy Park, NYC",7632976,New York,Jessica,3,7,09-04-2022,1,202,2012.0,strict,United States,False,749.0,3.0,Private room,150.0
19147,599017022512024975,Modern and Spacious New Construction in Park Slope,11052073,New York,Jonathan,2,25,09-03-2022,1,287,2007.0,moderate,United States,True,64.0,3.0,Entire home/apt,13.0
19148,599143209722954392,Spacious 1 bedroom Rental! Near JFK airport.,453020340,New York,Sulaman,4,3,09-01-2022,1,242,2013.0,strict,United States,True,1039.0,1.0,Private room,208.0
19149,597954350493884290,"Cozy Private Room (A) in Flushing, Queens",262685334,New York,Benjamin,1,12,09-03-2022,3,352,2003.0,strict,United States,True,378.0,5.0,Private room,76.0
19150,597969885247637115,Lovely 4 Bedroom unit sleeps 8 Manhattan,42906017,New York,Benjamin,2,5,09-05-2022,1,294,2010.0,flexible,United States,True,905.0,2.0,Entire home/apt,181.0
19151,599163855232485384,Beautifully renovated studio in Prime Manhattan!!,205760,New York,Shai,30,1,06-24-2022,5,293,2006.0,flexible,United States,True,60.0,1.0,Entire home/apt,12.0
19152,597976937108992113,Cozy & charming williamsburg loft,37870902,New York,Christine,30,2,07-12-2022,1,107,2007.0,strict,United States,False,650.0,3.0,Shared room,130.0
19153,597980544989694525,Zen Room w/ Natural Light & Private Bathroom,3711584,New York,Cecile,4,7,09-03-2022,2,164,2005.0,flexible,United States,True,404.0,4.0,Private room,81.0
19154,600759169403150290,Apartment shared room 5 in Midtown,374173052,New York,Lee,3,11,08-31-2022,9,76,2008.0,flexible,United States,True,172.0,4.0,Private room,34.0
19155,599220967709928435,Warm & Cozy room near Airport & Mall -Updated-,273411799,New York,Lotanna,1,28,08-25-2022,5,360,2020.0,moderate,United States,False,51.0,2.0,Private room,10.0
19156,599244145452635236,3-bedroom beach house with backyard and hot tub,380729610,New York,Shawn,1,16,09-05-2022,3,358,2013.0,flexible,United States,False,1090.0,4.0,Entire home/apt,218.0
19157,599256513633250977,Country farmhouse studio in the heart of Astoria.,448645046,New York,Tom,30,3,08-22-2022,1,311,2019.0,flexible,United States,True,731.0,3.0,Private room,146.0
19158,599269770379754978,BOUTIQUE studio - apart  in the heart of MANHATTAN,256296169,New York,Saint,3,2,09-05-2022,1,49,2019.0,moderate,United States,False,492.0,5.0,Entire home/apt,98.0
19159,599296264416551869,Charming 1 Bedroom Hotel in Brooklyn,450666369,New York,Tahseen Ali,1,4,08-06-2022,1,124,2019.0,moderate,United States,False,1141.0,1.0,Entire home/apt,228.0
19160,600771572262826033,Lovely 1 Bedroom,453374858,New York,Charlene,1,4,06-27-2022,1,363,2017.0,moderate,United States,False,616.0,1.0,Entire home/apt,123.0
19161,602694972173687561,Guest Room with 1 King Bed at Hilton Garden Inn Times Square,452278012,New York,Times,1,2,09-05-2022,2,170,2004.0,strict,United States,True,137.0,5.0,Private room,27.0
19162,602757253749505221,Great looking studio apartment with sofa bed,103713745,New York,Angela,1,26,09-03-2022,1,177,2021.0,moderate,United States,False,383.0,3.0,Entire home/apt,77.0
19163,602763112123283056,Modern designed room near B/C train,67985770,New York,Kristina,30,1,08-27-2022,6,330,2005.0,strict,United States,True,722.0,5.0,Private room,144.0
19164,599329868068356438,Lovely luxury 2-bed 2bath,453042300,New York,Carlos,3,16,08-20-2022,1,1,2007.0,moderate,United States,False,236.0,2.0,Private room,47.0
19165,602777088581961008,Sweet SoHo 1 Bedroom,236369220,New York,Andrea,3,9,08-20-2022,1,0,2009.0,moderate,United States,False,1108.0,1.0,Entire home/apt,222.0
19166,602831437262573485,Sunny & chic urban zen + spacious balcony,453806741,New York,Meriam,30,1,06-20-2022,1,231,2022.0,moderate,United States,False,991.0,2.0,Private room,198.0
19167,602847514991741383,Lovely garden level unit in historic brownstone,795109,New York,Season,3,20,08-15-2022,1,67,2011.0,moderate,United States,True,982.0,1.0,Entire home/apt,196.0
19168,602852547523123933,UNIQUE 2BR APT w/ SKYLINE VIEW & AMAZING ROOFTOP,5179523,New York,Max,14,1,05-30-2022,1,249,2011.0,flexible,United States,False,224.0,2.0,Private room,45.0
19169,602928733998502439,Bright Beautiful 1- bedroom 2 bath in Greenpoint,14727039,New York,Alexandra,10,5,07-15-2022,1,232,2015.0,moderate,United States,False,379.0,3.0,Private room,76.0
19170,600774025249951299,Cozy Studio with car garage in Washington Heights,168576240,New York,Jorge,2,14,09-02-2022,1,335,2014.0,strict,United States,True,57.0,4.0,Entire home/apt,11.0
19171,599423382152258342,Last min stay Bx!!!,27187487,New York,Summer,1,2,08-21-2022,1,214,2021.0,strict,United States,False,521.0,1.0,Entire home/apt,104.0
19172,599452961415418542,Beautiful in BedStuy—The Vibe Room,453101466,New York,Rachel,2,6,09-01-2022,1,336,2003.0,moderate,United States,False,143.0,4.0,Private room,29.0
19173,600822967142770896,Massive Bushwick Loft! Close to Hotspots!,35209591,New York,Teirney,2,15,08-20-2022,1,309,2011.0,strict,United States,True,815.0,1.0,Entire home/apt,163.0
19174,600953895762341350,Spacious Bushwick Studio (Steps to Subway!),453028431,New York,Althea,30,1,06-05-2022,1,362,2006.0,flexible,United States,True,598.0,2.0,Entire home/apt,120.0
19175,600990757662773731,Luxurious 3-bedroom unit,423079881,New York,Ayoola,2,24,08-29-2022,1,167,2015.0,moderate,United States,True,271.0,4.0,Private room,54.0
19176,602952577502027312,Spacious Williamsburg Loft Bedroom w. Roof Terrace,449001,New York,Jason,3,5,07-29-2022,1,76,2010.0,strict,United States,True,735.0,1.0,Private room,147.0
19177,599466894517671462,Compact room in a condo-2 stops away from Man,73932051,New York,Thy,30,1,04-17-2022,1,0,2011.0,flexible,United States,False,1039.0,1.0,Entire home/apt,208.0
19178,602989716661668567,Lovely 2 Bedroom in Brooklyn Sleeps 5,128771508,New York,Cj,2,5,06-26-2022,1,214,2019.0,moderate,United States,True,85.0,1.0,Private room,17.0
19179,601189303598379053,Woodhaven Artist Studio,259917183,New York,Jennifer,3,15,08-21-2022,1,216,2014.0,flexible,United States,False,897.0,4.0,Entire home/apt,179.0
19180,601217462264206917,*Rare Gem* Artsy Apt w/ views perfect 4 cre8tives,100758295,New York,J,1,36,09-05-2022,1,5,2019.0,strict,United States,False,513.0,2.0,Entire home/apt,103.0
19181,603033215967260276,Modern 2 Bedroom in the Heart of Little Italy,453698319,New York,Nathan,4,11,08-19-2022,1,265,2008.0,flexible,United States,False,548.0,5.0,Entire home/apt,110.0
19182,603081357231404769,Lovely 2 bedroom loft apartment with great views,315627828,New York,Kush,1,2,06-16-2022,1,307,2003.0,moderate,United States,False,898.0,4.0,Private room,180.0
19183,599758795862252419,The Lebreault's Guest Rental,453152053,New York,Damary,2,5,09-04-2022,1,64,2020.0,moderate,United States,True,643.0,5.0,Entire home/apt,129.0
19184,603102812031344663,Beautiful 2 Bedroom apartment in New York,29050715,New York,Bella,5,3,08-28-2022,1,5,2018.0,flexible,United States,False,600.0,3.0,Private room,120.0
19185,599806687631020705,SIMPLE PRIVATE ROOM  SUNSET PARK NEAR SUBWAY,374799676,New York,Sonia,1,6,08-28-2022,1,360,2012.0,flexible,United States,False,872.0,4.0,Entire home/apt,174.0
19186,605122447577234298,Lovely  and Cozy Studio in Maspeth Queens,405254288,New York,Maria,1,7,08-18-2022,1,0,2012.0,moderate,United States,False,84.0,3.0,Private room,17.0
19187,603116544106406166,Contemporary Private 1-BR; 5 mins from Manhattan.,453879641,New York,Angel,5,1,05-07-2022,1,281,2022.0,strict,United States,True,494.0,1.0,Private room,99.0
19188,601259220652833877,Cozy 2 Bedroom Apartment near Public Transit,355770584,New York,Nina,1,10,09-01-2022,7,166,2014.0,flexible,United States,True,215.0,2.0,Entire home/apt,43.0
19189,601344149069397462,OCEAN HILL LUXURY EMERALD LOFT (NEW LISTING!!!),453478436,New York,Gregory,1,44,09-03-2022,1,282,2020.0,moderate,United States,False,407.0,1.0,Entire home/apt,81.0
19190,601400178545759728,Stylish Apt. at Gallery Lespes near UBS ARENA-JFK,453491250,New York,Magali,2,14,08-28-2022,1,339,2009.0,moderate,United States,True,208.0,1.0,Entire home/apt,42.0
19191,605132368954258356,Beautiful 3 bedroom 2 full baths near the beach,454319729,New York,Danielle,1,14,08-17-2022,1,337,2020.0,moderate,United States,False,660.0,5.0,Private room,132.0
19192,601406423329071870,Manhattan Skyline Views - Luxury 2 Bedroom/2Bath,284563606,New York,Benny,1,17,08-23-2022,2,112,2008.0,flexible,United States,False,387.0,5.0,Entire home/apt,77.0
19193,603130984339528689,Super cute 1 bedroom with balcony,10499050,New York,Varun,300,6,06-27-2022,1,365,2011.0,strict,United States,True,55.0,1.0,Entire home/apt,11.0
19194,605164221007634197,Gem.Williamsburg 2 bedroom 5 min to NYC JMZ train.,376426580,New York,Dmitri,1,17,08-24-2022,4,297,2006.0,flexible,United States,False,796.0,3.0,Entire home/apt,159.0
19195,603294817243034910,Steps to Times Square! 2BR Amazing Chic in NYC!,345932103,New York,Rachel,1,3,08-19-2022,1,68,2014.0,moderate,United States,True,516.0,1.0,Entire home/apt,103.0
19196,601410914087072537,Gleaming floor /private rm/great loc.  garden acc,1140882,New York,Berni,4,8,07-14-2022,5,299,2014.0,moderate,United States,False,803.0,5.0,Private room,161.0
19197,601436798783503804,New 5 Bed 2Full Bath Apartment with Washer/Dryer,108030899,New York,Frank,4,21,09-04-2022,2,128,2022.0,flexible,United States,True,698.0,2.0,Private room,140.0
19198,601450993668834041,"Spacious, well-lit studio in the heart of Bed-Stuy",14438618,New York,Rodney,1,9,09-05-2022,1,252,2019.0,moderate,United States,True,918.0,2.0,Entire home/apt,184.0
19199,601536270677848126,Sunny 2-bedroom/2-bathroom unit w/ outdoor balcony,3181155,New York,Jen,30,1,07-10-2022,1,118,2007.0,flexible,United States,False,211.0,1.0,Entire home/apt,42.0
19200,605175219498033787,Harlem king bed apartment with pool table,77404637,New York,Kenneth,2,14,08-28-2022,1,98,2003.0,strict,United States,False,1063.0,4.0,Private room,213.0
19201,603354533126083220,Superb location 3BR Loft with Desk! Times Square!,373999338,New York,Jhasfer,1,10,08-16-2022,1,89,2003.0,flexible,United States,True,732.0,3.0,Private room,146.0
19202,605201470536167919,"Private spacious Qn Bed, 4Ksmart TV, Desk, & patio",454333811,New York,Benjamin,2,5,06-18-2022,6,119,2008.0,moderate,United States,True,393.0,2.0,Private room,79.0
19203,605236877539266412,Lovely 1 bedroom temporary stay.,155316875,New York,Lario,1,12,09-01-2022,2,361,2010.0,moderate,United States,False,88.0,3.0,Entire home/apt,18.0
19204,605253940985202922,Vintage 1 Bedroom w/ Comfortable Work Desk - WiFi!,378759597,New York,Hector,1,12,08-25-2022,4,161,2017.0,flexible,United States,True,952.0,2.0,Private room,190.0
19205,605259537506298767,Studio Paradise,454345669,New York,Jay,3,14,09-06-2022,1,106,2019.0,flexible,United States,False,696.0,5.0,Entire home/apt,139.0
